ID,Name,Variable,Method,Class,Package,File,File Name
AP1,TooMuchScatteringDetectio,,,AWindow,org.videolan.libvlc,/home/abhaya/shahrukh/cloned_abidi/vlc-3.0.11/libvlc/src/org/videolan/libvlc/AWindow.java
AP2,TooMuchScatteringDetectio,,,LoginDialog,org.videolan.libvlc,/home/abhaya/shahrukh/cloned_abidi/vlc-3.0.11/libvlc/src/org/videolan/libvlc/Dialog.java
AP3,TooMuchScatteringDetectio,,,MediaWrapper,org.videolan.medialibrary.media,/home/abhaya/shahrukh/cloned_abidi/vlc-3.0.11/medialibrary/src/org/videolan/medialibrary/media/MediaWrapper.java
AP4,TooMuchScatteringDetectio,,,Dialog,org.videolan.libvlc,/home/abhaya/shahrukh/cloned_abidi/vlc-3.0.11/libvlc/src/org/videolan/libvlc/Dialog.java
AP5,TooMuchScatteringDetectio,,,RendererDiscoverer,org.videolan.libvlc,/home/abhaya/shahrukh/cloned_abidi/vlc-3.0.11/libvlc/src/org/videolan/libvlc/RendererDiscoverer.java
AP6,TooMuchScatteringDetectio,,,VLCObject<T extends VLCEvent>,org.videolan.libvlc,/home/abhaya/shahrukh/cloned_abidi/vlc-3.0.11/libvlc/src/org/videolan/libvlc/VLCObject.java
AP7,TooMuchScatteringDetectio,,,QuestionDialog,org.videolan.libvlc,/home/abhaya/shahrukh/cloned_abidi/vlc-3.0.11/libvlc/src/org/videolan/libvlc/Dialog.java
AP8,TooMuchScatteringDetectio,,,MediaDiscoverer,org.videolan.libvlc,/home/abhaya/shahrukh/cloned_abidi/vlc-3.0.11/libvlc/src/org/videolan/libvlc/MediaDiscoverer.java
AP9,TooMuchScatteringDetectio,,,Genre,org.videolan.medialibrary.media,/home/abhaya/shahrukh/cloned_abidi/vlc-3.0.11/medialibrary/src/org/videolan/medialibrary/media/Genre.java
AP10,TooMuchScatteringDetectio,,,RendererItem,org.videolan.libvlc,/home/abhaya/shahrukh/cloned_abidi/vlc-3.0.11/libvlc/src/org/videolan/libvlc/RendererItem.java
AP11,TooMuchScatteringDetectio,,,Album,org.videolan.medialibrary.media,/home/abhaya/shahrukh/cloned_abidi/vlc-3.0.11/medialibrary/src/org/videolan/medialibrary/media/Album.java
AP12,TooMuchScatteringDetectio,,,Artist,org.videolan.medialibrary.media,/home/abhaya/shahrukh/cloned_abidi/vlc-3.0.11/medialibrary/src/org/videolan/medialibrary/media/Artist.java
AP13,TooMuchScatteringDetectio,,,IdDialog,org.videolan.libvlc,/home/abhaya/shahrukh/cloned_abidi/vlc-3.0.11/libvlc/src/org/videolan/libvlc/Dialog.java
