ID,Name,Variable,Method,Class,Package,File,File Name
AP1,TooMuchScatteringDetectio,,,CLongPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/main/java/org/bytedeco/javacpp/CLongPointer.java
AP2,TooMuchScatteringDetectio,,,SizeTPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/main/java/org/bytedeco/javacpp/SizeTPointer.java
AP3,TooMuchScatteringDetectio,,,SharedData,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/test/java/org/bytedeco/javacpp/AdapterTest.java
AP4,TooMuchScatteringDetectio,,,Loader,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/main/java/org/bytedeco/javacpp/Loader.java
AP5,TooMuchScatteringDetectio,,,BoolPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/main/java/org/bytedeco/javacpp/BoolPointer.java
AP6,TooMuchScatteringDetectio,,,DoublePointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/main/java/org/bytedeco/javacpp/DoublePointer.java
AP7,TooMuchScatteringDetectio,,,NativeDeallocator,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/main/java/org/bytedeco/javacpp/Pointer.java
AP8,TooMuchScatteringDetectio,,,PointerPointer<P extends Pointer>,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/main/java/org/bytedeco/javacpp/PointerPointer.java
AP9,TooMuchScatteringDetectio,,,CharPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/main/java/org/bytedeco/javacpp/CharPointer.java
AP10,TooMuchScatteringDetectio,,,TestFunction,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/test/java/org/bytedeco/javacpp/PointerTest.java
AP11,TooMuchScatteringDetectio,,,ShortPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/main/java/org/bytedeco/javacpp/ShortPointer.java
AP12,TooMuchScatteringDetectio,,,IntPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/main/java/org/bytedeco/javacpp/IntPointer.java
AP13,TooMuchScatteringDetectio,,,LongPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/main/java/org/bytedeco/javacpp/LongPointer.java
AP14,TooMuchScatteringDetectio,,,FloatPointer,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/main/java/org/bytedeco/javacpp/FloatPointer.java
AP15,TooMuchScatteringDetectio,,,UniqueData,org.bytedeco.javacpp,/home/abhaya/shahrukh/cloned_abidi/javacpp-1.4/src/test/java/org/bytedeco/javacpp/AdapterTest.java
