buggy_file_path,fix_commit_hash,fix_date,buggy_commit_hash,buggy_date,fix_message
pljava-examples/src/main/java/org/postgresql/pljava/example/annotation/Triggers.java,22f6c7df98b704c62cf2d3cde6a82122aa77ac32,2016-02-07 19:40:01-05:00,0edc9e5f385c32b27ab6f8a71f1519d8f2c4a244,2013-03-01 15:44:16-05:00,Add test detecting issue 92.
pljava-examples/src/main/java/org/postgresql/pljava/example/annotation/Triggers.java,22f6c7df98b704c62cf2d3cde6a82122aa77ac32,2016-02-07 19:40:01-05:00,8d973b7284e9f437c1a76247ed573168dc672767,2005-04-10 07:52:21+00:00,Add test detecting issue 92.
pljava-examples/src/main/java/org/postgresql/pljava/example/annotation/Triggers.java,22f6c7df98b704c62cf2d3cde6a82122aa77ac32,2016-02-07 19:40:01-05:00,c6805e532ed2853a5c329803aae79b86375b4dca,2016-01-10 23:49:29-05:00,Add test detecting issue 92.
pljava-examples/src/main/java/org/postgresql/pljava/example/annotation/Triggers.java,22f6c7df98b704c62cf2d3cde6a82122aa77ac32,2016-02-07 19:40:01-05:00,05e3df57f54f4e5e8c6e825639b8fb8a83ba733c,2015-07-14 20:39:23-04:00,Add test detecting issue 92.
pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,dbee67e3f8242f0aafdeb80688cdfaeddd738a44,2016-02-07 19:40:01-05:00,a2da94d161a4ff12d715c0db841253cb8fad64a5,2013-02-28 13:55:00-05:00,Now passes issue 92 test.
pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,63ccd3831f85833e3aa155456551613daef29082,2016-02-08 22:08:04-05:00,1af100588b70badc4b10327d0904f7faff5bb061,2015-10-18 22:58:16-04:00,"Invoke characterize methods earlier.  When this step was done as part of generateDescriptor (which only runs once in the final round), any errors reported by characterize() were being shown with no so"
pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,63ccd3831f85833e3aa155456551613daef29082,2016-02-08 22:08:04-05:00,0f811700fab8f476b2c03152085134f27d4a0636,2013-03-02 18:29:14-05:00,"Invoke characterize methods earlier.  When this step was done as part of generateDescriptor (which only runs once in the final round), any errors reported by characterize() were being shown with no so"
pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,63ccd3831f85833e3aa155456551613daef29082,2016-02-08 22:08:04-05:00,edd8b578d602c9ee136ba678d94b8fa543b0975c,2005-01-23 10:56:36+00:00,"Invoke characterize methods earlier.  When this step was done as part of generateDescriptor (which only runs once in the final round), any errors reported by characterize() were being shown with no so"
pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,63ccd3831f85833e3aa155456551613daef29082,2016-02-08 22:08:04-05:00,69068702107dac599e3f9ce1836cdc873ed237e0,2015-10-03 13:33:43-04:00,"Invoke characterize methods earlier.  When this step was done as part of generateDescriptor (which only runs once in the final round), any errors reported by characterize() were being shown with no so"
pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,63ccd3831f85833e3aa155456551613daef29082,2016-02-08 22:08:04-05:00,ef8bd76073ccb50dcbb6b2d396edbd6b0116396b,2015-10-19 00:30:46-04:00,"Invoke characterize methods earlier.  When this step was done as part of generateDescriptor (which only runs once in the final round), any errors reported by characterize() were being shown with no so"
pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,63ccd3831f85833e3aa155456551613daef29082,2016-02-08 22:08:04-05:00,aa95cc3ccf0f1696303ce61ddc5a06a6f217ea6c,2016-01-24 21:45:13-05:00,"Invoke characterize methods earlier.  When this step was done as part of generateDescriptor (which only runs once in the final round), any errors reported by characterize() were being shown with no so"
